cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
1,278,1,31237334.24,100000004400305100;100000000437046100;100000008477350100;100000002957787100;100000006866783100,"Гипотеза: назначение не определено; peripheral у 204/278 узлов, seed: 1. Основа — Louvain по объёму переводов."
2,106,4,16242879.02,100000007747786100;100000005782781100;100000008748408100;100000004015047100;100000002894076100,"Гипотеза: назначение не определено; peripheral у 78/106 узлов, seed: 4. Основа — Louvain по объёму переводов."
3,138,3,18838290.0,100000003684369100;100000008748914100;100000008304139100;100000001072022100;100000004847758100,"Гипотеза: назначение не определено; peripheral у 117/138 узлов, seed: 3. Основа — Louvain по объёму переводов."
4,41,1,4209955.28,100000004156082100;100000002956898100;100000003221384100;100000004816564100;100000000795129100,"Гипотеза: назначение не определено; peripheral у 34/41 узлов, seed: 1. Основа — Louvain по объёму переводов."
5,104,1,21747439.59,100000008547948100;100000008710791100;100000008489922100;100000008517538100;100000001162560100,"Гипотеза: назначение не определено; peripheral у 81/104 узлов, seed: 1. Основа — Louvain по объёму переводов."
6,4,0,460000.0,100000003192220100;100000006787636100;100000006069103100;100000000201868100,"Гипотеза: назначение не определено; peripheral у 3/4 узлов, seed: 0. Основа — Louvain по объёму переводов."
7,5,0,1189154.0,100000000291908100;100000004670388100;100000000291906100;100000004722630100;100000004691350100,"Гипотеза: назначение не определено; peripheral у 3/5 узлов, seed: 0. Основа — Louvain по объёму переводов."
8,53,1,2993313.0,100000008680731100;100000004420041100;100000004692798100;100000002679516100;100000002973903100,"Гипотеза: назначение не определено; peripheral у 42/53 узлов, seed: 1. Основа — Louvain по объёму переводов."
9,133,0,17433528.0,100000003880331100;100000008603629100;100000006977207100;100000001857829100;100000002723538100,"Гипотеза: назначение не определено; peripheral у 109/133 узлов, seed: 0. Основа — Louvain по объёму переводов."
10,6,1,1615030.0,100000005456919100;100000008659445100;100000008193577100;100000008751429100;100000008736940100,"Гипотеза: назначение не определено; peripheral у 2/6 узлов, seed: 1. Основа — Louvain по объёму переводов."
11,126,0,24907250.33,100000000331309100;100000003796063100;100000001330685100;100000006734214100;100000008560717100,"Гипотеза: назначение не определено; peripheral у 106/126 узлов, seed: 0. Основа — Louvain по объёму переводов."
12,53,1,5947339.0,100000000343175100;100000003115284100;100000001463701100;100000002957306100;100000002618492100,"Гипотеза: назначение не определено; peripheral у 45/53 узлов, seed: 1. Основа — Louvain по объёму переводов."
13,52,5,4171441.0,100000008346837100;100000004183610100;100000008003034100;100000008356606100;100000004004621100,"Гипотеза: назначение не определено; peripheral у 40/52 узлов, seed: 5. Основа — Louvain по объёму переводов."
14,15,0,850450.0,100000001788284100;100000001526235100;100000002472632100;100000002708624100;100000004445291100,"Гипотеза: назначение не определено; peripheral у 12/15 узлов, seed: 0. Основа — Louvain по объёму переводов."
15,15,0,3626010.0,100000008461532100;100000003122817100;100000002691583100;100000001819396100;100000000791285100,"Гипотеза: назначение не определено; peripheral у 13/15 узлов, seed: 0. Основа — Louvain по объёму переводов."
16,14,0,1605604.0,100000003001661100;100000007382543100;100000008213966100;100000000838385100;100000004407753100,"Гипотеза: назначение не определено; peripheral у 12/14 узлов, seed: 0. Основа — Louvain по объёму переводов."
17,127,7,18414962.28,100000003016635100;100000004150593100;100000008144528100;100000006579678100;100000002173161100,"Гипотеза: назначение не определено; peripheral у 86/127 узлов, seed: 7. Основа — Louvain по объёму переводов."
18,1,1,0.0,100000000456947100,"Гипотеза: назначение не определено; peripheral у 1/1 узлов, seed: 1. Основа — Louvain по объёму переводов."
