cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,277,1,28738471.44,100000007629096100;100000008477350100;100000000661912100;100000002741024100;100000006866783100,Преобладает роль terminal; гипотеза требует проверки по связям
1,126,0,15866799.0,100000008603629100;100000001857829100;100000004679953100;100000005140601100;100000002723538100,Преобладает роль transit; гипотеза требует проверки по связям
2,106,4,12410881.02,100000004015047100;100000001616816100;100000005782781100;100000005514161100;100000002692750100,Преобладает роль terminal; гипотеза требует проверки по связям
3,148,5,19180340.0,100000003684369100;100000008165763100;100000008748914100;100000007908818100;100000008304139100,Преобладает роль terminal; гипотеза требует проверки по связям
4,41,3,4614634.28,100000005339662100;100000004156082100;100000000076451100;100000008418835100;100000004820260100,Преобладает роль terminal; гипотеза требует проверки по связям
5,104,1,21590397.88,100000008489922100;100000008547948100;100000002838861100;100000008710791100;100000008517538100,Преобладает роль transit; гипотеза требует проверки по связям
6,4,0,270000.0,100000006069103100;100000000201868100;100000003192220100;100000006787636100,Преобладает роль transit; гипотеза требует проверки по связям
7,5,0,1028800.0,100000000291906100;100000000291908100;100000004670388100;100000004691350100;100000004722630100,Преобладает роль transit; гипотеза требует проверки по связям
8,55,1,2917863.0,100000001899164100;100000003265158100;100000008443341100;100000004386258100;100000002193259100,Преобладает роль terminal; гипотеза требует проверки по связям
9,6,1,906780.0,100000008736940100;100000008751429100;100000008659445100;100000008193577100;100000005456919100,Преобладает роль distributor; гипотеза требует проверки по связям
10,126,0,24888530.33,100000000331309100;100000003796063100;100000000332284100;100000008490127100;100000006734214100,Преобладает роль terminal; гипотеза требует проверки по связям
11,59,1,6264577.0,100000003115284100;100000000343175100;100000008730846100;100000003390036100;100000006707582100,Преобладает роль terminal; гипотеза требует проверки по связям
12,50,3,3995421.0,100000005074393100;100000008346837100;100000006424479100;100000008733194100;100000001236706100,Преобладает роль transit; гипотеза требует проверки по связям
13,15,0,803700.0,100000001526235100;100000002472632100;100000005505655100;100000001788284100;100000008471634100,Преобладает роль transit; гипотеза требует проверки по связям
14,15,0,2506010.0,100000008461532100;100000000791285100;100000006704530100;100000003470579100;100000003069463100,Преобладает роль transit; гипотеза требует проверки по связям
15,14,0,808704.0,100000007382543100;100000008213966100;100000000838385100;100000003001661100;100000004407753100,Преобладает роль transit; гипотеза требует проверки по связям
16,125,7,16646458.28,100000003016635100;100000004330371100;100000006579678100;100000004707703100;100000006518161100,Преобладает роль terminal; гипотеза требует проверки по связям
17,1,1,0.0,100000000456947100,Преобладает роль peripheral; гипотеза требует проверки по связям
18,61,0,4279466.67,100000005473151100;100000005704413100;100000005578559100;100000008104567100;100000004569484100,Преобладает роль transit; гипотеза требует проверки по связям
19,7,0,136000.0,100000005911352100;100000004508696100;100000000507799100;100000002217806100;100000004549591100,Преобладает роль distributor; гипотеза требует проверки по связям
20,8,0,2473417.91,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,Преобладает роль transit; гипотеза требует проверки по связям
21,17,1,9960840.0,100000002224132100;100000004603109100;100000001965374100;100000000594783100;100000004892144100,Преобладает роль peripheral; гипотеза требует проверки по связям
22,270,1,9558044.0,100000002527114100;100000002578405100;100000001697501100;100000002733905100;100000001166289100,Преобладает роль terminal; гипотеза требует проверки по связям
23,6,1,720790.0,100000000580561100;100000007939160100;100000005183943100;100000003888271100;100000007930878100,Преобладает роль terminal; гипотеза требует проверки по связям
24,51,0,13990812.0,100000008512827100;100000005242320100;100000001287955100;100000008742053100;100000002989353100,Преобладает роль terminal; гипотеза требует проверки по связям
25,2,0,761255.0,100000000583220100;100000004586598100,Преобладает роль peripheral; гипотеза требует проверки по связям
26,8,0,329000.0,100000005507142100;100000002612809100;100000005264874100;100000001825934100;100000002214207100,Преобладает роль transit; гипотеза требует проверки по связям
27,13,1,1122916.0,100000001380054100;100000006232815100;100000005077484100;100000000703894100;100000001782980100,Преобладает роль terminal; гипотеза требует проверки по связям
28,41,0,4683133.19,100000003242289100;100000008512552100;100000008413748100;100000006225798100;100000002713074100,Преобладает роль terminal; гипотеза требует проверки по связям
29,18,0,2882800.0,100000003701161100;100000002267998100;100000003718221100;100000008137435100;100000003104347100,Преобладает роль terminal; гипотеза требует проверки по связям
30,7,0,3077000.0,100000002241986100;100000001053894100;100000002594214100;100000004047887100;100000001286703100,Преобладает роль transit; гипотеза требует проверки по связям
31,4,0,518000.0,100000002205022100;100000003163886100;100000000629812100;100000001380107100,Преобладает роль terminal; гипотеза требует проверки по связям
32,20,0,617900.0,100000003154105100;100000000723383100;100000001427082100;100000002448088100;100000002185328100,Преобладает роль transit; гипотеза требует проверки по связям
33,13,0,4718000.0,100000007442518100;100000008258083100;100000000673868100;100000000821507100;100000001785161100,Преобладает роль terminal; гипотеза требует проверки по связям
34,17,1,2847787.0,100000004007116100;100000002731501100;100000001330595100;100000004144536100;100000003616818100,Преобладает роль terminal; гипотеза требует проверки по связям
35,30,0,8045494.0,100000001887715100;100000005527892100;100000008743913100;100000008710843100;100000002748532100,Преобладает роль terminal; гипотеза требует проверки по связям
36,11,0,2549711.0,100000002175422100;100000003004487100;100000003557488100;100000001317336100;100000002975437100,Преобладает роль terminal; гипотеза требует проверки по связям
37,3,1,450000.0,100000002371751100;100000000769919100;100000007018630100,Преобладает роль peripheral; гипотеза требует проверки по связям
38,9,0,860982.0,100000002217161100;100000001445848100;100000007647294100;100000008254576100;100000002242066100,Преобладает роль terminal; гипотеза требует проверки по связям
39,4,1,533580.0,100000001872484100;100000008601794100;100000000785800100;100000002459163100,Преобладает роль peripheral; гипотеза требует проверки по связям
40,44,0,9695968.84,100000005933757100;100000004159526100;100000001937767100;100000002963189100;100000002605308100,Преобладает роль terminal; гипотеза требует проверки по связям
41,10,0,299510.0,100000008172352100;100000004552204100;100000007322059100;100000001597505100;100000000993112100,Преобладает роль terminal; гипотеза требует проверки по связям
42,56,3,12456576.0,100000008637537100;100000001732159100;100000008547844100;100000008223661100;100000008466579100,Преобладает роль transit; гипотеза требует проверки по связям
43,30,1,3127118.0,100000003854444100;100000008546855100;100000006274203100;100000007594394100;100000001049200100,Преобладает роль terminal; гипотеза требует проверки по связям
44,4,0,1595700.0,100000001052945100;100000001131403100;100000004616845100;100000005146665100,Преобладает роль transit; гипотеза требует проверки по связям
45,4,0,832800.0,100000008625905100;100000003159641100;100000001065234100;100000002194320100,Преобладает роль transit; гипотеза требует проверки по связям
46,29,0,446070.0,100000008460102100;100000001164648100;100000004891562100;100000002706810100;100000008715513100,Преобладает роль transit; гипотеза требует проверки по связям
47,5,0,172000.0,100000004659919100;100000005031696100;100000002700161100;100000001223977100;100000008461217100,Преобладает роль peripheral; гипотеза требует проверки по связям
48,15,0,2716355.0,100000004221668100;100000005171642100;100000002152857100;100000006240939100;100000006664478100,Преобладает роль peripheral; гипотеза требует проверки по связям
49,26,14,2031450.0,100000004403675100;100000005382566100;100000004041163100;100000003823811100;100000008516839100,Преобладает роль peripheral; гипотеза требует проверки по связям
50,5,0,338950.0,100000004715209100;100000008190411100;100000003133045100;100000004747154100;100000001498732100,Преобладает роль transit; гипотеза требует проверки по связям
51,6,0,2240000.0,100000004717647100;100000004479404100;100000002922000100;100000002659103100;100000001533161100,Преобладает роль transit; гипотеза требует проверки по связям
52,4,1,73400.0,100000003148220100;100000004971871100;100000006888238100;100000001852140100,Преобладает роль peripheral; гипотеза требует проверки по связям
53,10,0,438600.0,100000003635170100;100000002156381100;100000004209339100;100000002696152100;100000005602999100,Преобладает роль transit; гипотеза требует проверки по связям
54,3,0,553830.0,100000003321895100;100000003692843100;100000002371892100,Преобладает роль transit; гипотеза требует проверки по связям
